race_id,date,spread,pick_ratio,num_horses,num_picks,invest,payout,profit,hit,winner,win_odds,top1_num,top1_odds,top1_hit,top1_payout,venue,surface,distance,dist_band,race_class
202107010303,20210109,28.084,0.188,16,3,1000,1140,140,1,7,3.8,5,2.7,0,0,中京,ダート,1400,mile(1201-1600),未勝利
202107010304,20210109,10.353,0.231,13,3,1000,1100,100,1,4,2.2,4,2.2,1,220,中京,ダート,1800,middle(1601-2000),新馬
202107010305,20210109,17.927,0.25,16,4,1000,0,-1000,0,8,31.0,2,3.9,0,0,中京,苝,1600,mile(1201-1600),未勝利
202107010306,20210109,12.971,0.188,16,3,1000,0,-1000,0,11,22.8,10,2.3,0,0,中京,ダート,1400,mile(1201-1600),新馬
202107010307,20210109,10.523,0.214,14,3,1000,1160,160,1,3,2.9,8,2.6,0,0,中京,ダート,1900,middle(1601-2000),1勝
202107010308,20210109,6.319,0.273,11,3,1000,0,-1000,0,2,13.6,7,2.3,0,0,中京,ダート,1800,middle(1601-2000),2勝
202107010309,20210109,10.629,0.25,16,4,900,1050,150,1,2,3.5,2,3.5,1,350,中京,苝,2000,middle(1601-2000),2勝
202107010310,20210109,11.46,0.125,16,2,1000,1260,260,1,10,1.8,10,1.8,1,180,中京,苝,1200,sprint(~1200),3勝
202107010311,20210109,11.443,0.133,15,2,1000,0,-1000,0,12,13.0,15,2.4,0,0,中京,苝,1600,mile(1201-1600),OP
202107010312,20210109,10.651,0.188,16,3,1000,1220,220,1,6,6.1,14,2.0,0,0,中京,ダート,1200,sprint(~1200),1勝
202107010401,20210109,11.114,0.312,16,5,1000,1019,19,1,16,5.1,16,5.1,1,509,中京,ダート,1800,middle(1601-2000),未勝利
202107010402,20210109,13.103,0.25,16,4,1100,1340,240,1,9,6.7,6,3.3,0,0,中京,ダート,1200,sprint(~1200),未勝利
202107010403,20210109,14.0,0.188,16,3,1100,1320,220,1,15,6.6,13,1.8,0,0,中京,ダート,1800,middle(1601-2000),未勝利
202107010404,20210109,9.043,0.222,9,2,1000,1140,140,1,1,1.9,1,1.9,1,190,中京,ダート,1800,middle(1601-2000),新馬
202107010405,20210109,25.612,0.25,16,4,1000,0,-1000,0,9,8.4,12,3.6,0,0,中京,苝,2200,long(2001-2400),未勝利
202107010406,20210109,8.343,0.273,11,3,1000,0,-1000,0,4,8.7,5,2.9,0,0,中京,苝,1200,sprint(~1200),1勝
202107010407,20210109,6.489,0.312,16,5,900,930,30,1,12,9.3,16,4.3,0,0,中京,ダート,1200,sprint(~1200),1勝
202107010408,20210109,20.866,0.188,16,3,1000,1100,100,1,9,2.2,9,2.2,1,220,中京,ダート,1800,middle(1601-2000),1勝
202107010409,20210109,5.478,0.25,16,4,1000,1620,620,1,13,8.1,2,4.2,0,0,中京,ダート,1400,mile(1201-1600),2勝
202107010410,20210109,5.665,0.25,16,4,1000,0,-1000,0,14,114.8,10,2.6,0,0,中京,苝,2000,middle(1601-2000),3勝
202107010411,20210109,8.468,0.25,16,4,900,0,-900,0,7,7.9,11,4.0,0,0,中京,ダート,1400,mile(1201-1600),OP
202107010412,20210109,13.858,0.25,16,4,1100,1380,280,1,1,4.6,5,4.2,0,0,中京,苝,1600,mile(1201-1600),1勝
202106010201,20210110,14.041,0.188,16,3,1000,1480,480,1,13,3.7,11,3.1,0,0,中山,ダート,1200,sprint(~1200),未勝利
202106010202,20210110,22.831,0.188,16,3,1000,1530,530,1,5,5.1,2,3.0,0,0,中山,ダート,1800,middle(1601-2000),未勝利
202106010203,20210110,17.91,0.188,16,3,1000,1350,350,1,12,4.5,8,3.6,0,0,中山,ダート,1200,sprint(~1200),新馬
202106010204,20210110,23.6,0.188,16,3,1000,1170,170,1,14,3.9,4,3.0,0,0,中山,ダート,1800,middle(1601-2000),1勝
202106010205,20210110,15.506,0.188,16,3,900,1140,240,1,11,3.8,1,2.7,0,0,中山,苝,1600,mile(1201-1600),新馬
202106010206,20210110,32.621,0.125,16,2,1000,0,-1000,0,11,24.9,2,1.8,0,0,中山,苝,2000,middle(1601-2000),未勝利
202106010207,20210110,7.193,0.188,16,3,1000,1440,440,1,16,3.6,16,3.6,1,360,中山,ダート,1200,sprint(~1200),1勝
202106010208,20210110,14.936,0.286,14,4,900,1050,150,1,2,3.5,2,3.5,1,350,中山,,3200,ultralong(2401~),OP
202106010209,20210110,8.782,0.231,13,3,1000,0,-1000,0,3,30.9,4,3.0,0,0,中山,ダート,1800,middle(1601-2000),1勝
202106010210,20210110,6.097,0.312,16,5,1000,1080,80,1,16,2.7,16,2.7,1,270,中山,ダート,1200,sprint(~1200),3勝
202106010211,20210110,8.169,0.25,16,4,1000,0,-1000,0,14,91.1,12,5.0,0,0,中山,苝,1600,mile(1201-1600),OP
202106010212,20210110,10.55,0.231,13,3,1000,0,-1000,0,6,6.5,12,3.2,0,0,中山,苝,2200,long(2001-2400),2勝
202106010301,20210110,16.467,0.188,16,3,1000,1440,440,1,8,3.6,8,3.6,1,360,中山,ダート,1200,sprint(~1200),未勝利
202106010302,20210110,18.113,0.188,16,3,1100,1290,190,1,3,4.3,14,2.5,0,0,中山,ダート,1800,middle(1601-2000),未勝利
202106010303,20210110,14.513,0.188,16,3,1100,1120,20,1,7,1.6,7,1.6,1,160,中山,ダート,1800,middle(1601-2000),未勝利
202106010304,20210110,23.49,0.167,12,2,1000,0,-1000,0,3,43.9,12,1.8,0,0,中山,,2880,ultralong(2401~),未勝利
202106010305,20210110,32.259,0.125,16,2,1000,0,-1000,0,1,28.2,4,1.7,0,0,中山,苝,2200,long(2001-2400),未勝利
202106010306,20210110,13.572,0.188,16,3,1000,1180,180,1,16,5.9,12,2.3,0,0,中山,苝,2000,middle(1601-2000),新馬
202106010307,20210110,10.693,0.188,16,3,1000,0,-1000,0,13,31.4,12,2.4,0,0,中山,ダート,1200,sprint(~1200),1勝
202106010308,20210110,6.468,0.25,16,4,1100,0,-1100,0,5,14.3,4,3.2,0,0,中山,ダート,2400,long(2001-2400),1勝
202106010309,20210110,9.842,0.188,16,3,1000,0,-1000,0,16,9.9,8,2.5,0,0,中山,苝,1200,sprint(~1200),1勝
202106010310,20210110,5.127,0.25,16,4,1000,0,-1000,0,8,17.2,13,4.9,0,0,中山,苝,1600,mile(1201-1600),3勝
202106010311,20210110,5.6,0.25,16,4,1100,1360,260,1,6,3.4,6,3.4,1,340,中山,ダート,1800,middle(1601-2000),OP
202106010312,20210110,5.61,0.267,15,4,1000,1400,400,1,12,3.5,12,3.5,1,350,中山,苝,1600,mile(1201-1600),2勝
202106010401,20210110,12.681,0.125,16,2,1000,1200,200,1,15,1.5,15,1.5,1,150,中山,ダート,1200,sprint(~1200),未勝利
202106010402,20210110,18.321,0.188,16,3,1000,1320,320,1,16,3.3,3,3.2,0,0,中山,ダート,1800,middle(1601-2000),未勝利
202106010403,20210110,27.212,0.188,16,3,1000,1150,150,1,4,2.3,4,2.3,1,229,中山,ダート,1800,middle(1601-2000),未勝利
202106010404,20210110,15.409,0.188,16,3,1000,0,-1000,0,10,15.8,13,2.2,0,0,中山,ダート,1200,sprint(~1200),新馬
202106010405,20210110,9.446,0.25,16,4,1100,0,-1100,0,14,18.8,11,2.9,0,0,中山,苝,1600,mile(1201-1600),未勝利
202106010406,20210110,3.973,0.2,10,2,1000,0,-1000,0,10,16.5,1,1.5,0,0,中山,ダート,1800,middle(1601-2000),新馬
202106010407,20210110,20.381,0.188,16,3,1000,1050,50,1,16,3.5,8,2.9,0,0,中山,ダート,1800,middle(1601-2000),1勝
202106010408,20210110,9.48,0.188,16,3,1000,1240,240,1,6,3.1,6,3.1,1,310,中山,ダート,1200,sprint(~1200),2勝
202106010409,20210110,7.499,0.188,16,3,1000,0,-1000,0,12,16.6,8,2.9,0,0,中山,ダート,2400,long(2001-2400),2勝
202106010410,20210110,22.838,0.188,16,3,1100,0,-1100,0,2,9.5,7,3.4,0,0,中山,苝,2200,long(2001-2400),3勝
202106010411,20210110,15.635,0.188,16,3,900,1100,200,1,9,5.5,8,2.6,0,0,中山,苝,1600,mile(1201-1600),新馬
202106010412,20210110,6.676,0.25,16,4,1000,1590,590,1,12,5.3,12,5.3,1,530,中山,苝,2000,middle(1601-2000),1勝
202107010201,20210110,24.213,0.188,16,3,1000,0,-1000,0,7,256.0,1,2.7,0,0,中京,ダート,1800,middle(1601-2000),未勝利
202107010202,20210110,14.027,0.25,16,4,1000,1180,180,1,16,5.9,9,3.2,0,0,中京,ダート,1400,mile(1201-1600),未勝利
202107010203,20210110,8.44,0.188,16,3,1000,0,-1000,0,3,29.0,2,2.4,0,0,中京,ダート,1900,middle(1601-2000),未勝利
202107010204,20210110,4.131,0.267,15,4,1000,1210,210,1,7,12.1,2,1.7,0,0,中京,ダート,1200,sprint(~1200),新馬
202107010205,20210110,12.248,0.188,16,3,1000,1260,260,1,3,2.1,3,2.1,1,210,中京,苝,2000,middle(1601-2000),未勝利
202107010206,20210110,16.771,0.188,16,3,1000,1080,80,1,10,3.6,12,3.0,0,0,中京,苝,1600,mile(1201-1600),新馬
202107010207,20210110,4.941,0.231,13,3,1000,1350,350,1,3,2.7,3,2.7,1,270,中京,ダート,1800,middle(1601-2000),1勝
202107010208,20210110,13.609,0.231,13,3,1000,1120,120,1,8,5.6,9,2.3,0,0,中京,ダート,1800,middle(1601-2000),1勝
202107010209,20210110,10.663,0.2,15,3,900,940,40,1,12,4.7,5,1.7,0,0,中京,苝,1200,sprint(~1200),2勝
202107010210,20210110,15.657,0.188,16,3,1000,0,-1000,0,16,19.6,2,3.1,0,0,中京,ダート,1800,middle(1601-2000),2勝
202107010211,20210110,6.019,0.312,16,5,1100,1280,180,1,1,6.4,5,3.9,0,0,中京,苝,1200,sprint(~1200),OP
202107010212,20210110,7.222,0.25,16,4,1000,1140,140,1,11,3.8,15,3.6,0,0,中京,ダート,1400,mile(1201-1600),1勝
202107010301,20210110,8.15,0.188,16,3,1000,0,-1000,0,13,13.0,8,2.0,0,0,中京,ダート,1200,sprint(~1200),未勝利
202107010302,20210110,20.495,0.25,16,4,1000,1040,40,1,8,5.2,3,2.9,0,0,中京,ダート,1800,middle(1601-2000),未勝利
202107010303,20210110,28.084,0.188,16,3,1000,1140,140,1,7,3.8,5,2.7,0,0,中京,ダート,1400,mile(1201-1600),未勝利
202107010304,20210110,10.353,0.231,13,3,1000,1100,100,1,4,2.2,4,2.2,1,220,中京,ダート,1800,middle(1601-2000),新馬
202107010305,20210110,17.927,0.25,16,4,1000,0,-1000,0,8,31.0,2,3.9,0,0,中京,苝,1600,mile(1201-1600),未勝利
202107010306,20210110,12.971,0.188,16,3,1000,0,-1000,0,11,22.8,10,2.3,0,0,中京,ダート,1400,mile(1201-1600),新馬
202107010307,20210110,10.523,0.214,14,3,1000,1160,160,1,3,2.9,8,2.6,0,0,中京,ダート,1900,middle(1601-2000),1勝
202107010308,20210110,6.319,0.273,11,3,1000,0,-1000,0,2,13.6,7,2.3,0,0,中京,ダート,1800,middle(1601-2000),2勝
202107010309,20210110,10.629,0.25,16,4,900,1050,150,1,2,3.5,2,3.5,1,350,中京,苝,2000,middle(1601-2000),2勝
202107010310,20210110,11.46,0.125,16,2,1000,1260,260,1,10,1.8,10,1.8,1,180,中京,苝,1200,sprint(~1200),3勝
202107010311,20210110,11.443,0.133,15,2,1000,0,-1000,0,12,13.0,15,2.4,0,0,中京,苝,1600,mile(1201-1600),OP
202107010312,20210110,10.651,0.188,16,3,1000,1220,220,1,6,6.1,14,2.0,0,0,中京,ダート,1200,sprint(~1200),1勝
202107010401,20210110,11.114,0.312,16,5,1000,1019,19,1,16,5.1,16,5.1,1,509,中京,ダート,1800,middle(1601-2000),未勝利
202107010402,20210110,13.103,0.25,16,4,1100,1340,240,1,9,6.7,6,3.3,0,0,中京,ダート,1200,sprint(~1200),未勝利
202107010403,20210110,14.0,0.188,16,3,1100,1320,220,1,15,6.6,13,1.8,0,0,中京,ダート,1800,middle(1601-2000),未勝利
202107010404,20210110,9.043,0.222,9,2,1000,1140,140,1,1,1.9,1,1.9,1,190,中京,ダート,1800,middle(1601-2000),新馬
202107010405,20210110,25.612,0.25,16,4,1000,0,-1000,0,9,8.4,12,3.6,0,0,中京,苝,2200,long(2001-2400),未勝利
202107010406,20210110,8.343,0.273,11,3,1000,0,-1000,0,4,8.7,5,2.9,0,0,中京,苝,1200,sprint(~1200),1勝
202107010407,20210110,6.489,0.312,16,5,900,930,30,1,12,9.3,16,4.3,0,0,中京,ダート,1200,sprint(~1200),1勝
202107010408,20210110,20.866,0.188,16,3,1000,1100,100,1,9,2.2,9,2.2,1,220,中京,ダート,1800,middle(1601-2000),1勝
202107010409,20210110,5.478,0.25,16,4,1000,1620,620,1,13,8.1,2,4.2,0,0,中京,ダート,1400,mile(1201-1600),2勝
202107010410,20210110,5.665,0.25,16,4,1000,0,-1000,0,14,114.8,10,2.6,0,0,中京,苝,2000,middle(1601-2000),3勝
202107010411,20210110,8.468,0.25,16,4,900,0,-900,0,7,7.9,11,4.0,0,0,中京,ダート,1400,mile(1201-1600),OP
202107010412,20210110,13.858,0.25,16,4,1100,1380,280,1,1,4.6,5,4.2,0,0,中京,苝,1600,mile(1201-1600),1勝
202106010501,20210116,9.31,0.188,16,3,1000,0,-1000,0,5,57.4,12,2.3,0,0,中山,ダート,1200,sprint(~1200),未勝利
202106010502,20210116,22.25,0.188,16,3,1000,1360,360,1,10,3.4,10,3.4,1,340,中山,ダート,1800,middle(1601-2000),未勝利
202106010503,20210116,32.933,0.188,16,3,1000,1080,80,1,11,2.7,11,2.7,1,270,中山,ダート,1200,sprint(~1200),未勝利
202106010504,20210116,12.529,0.188,16,3,1000,1240,240,1,8,3.1,8,3.1,1,310,中山,ダート,1800,middle(1601-2000),新馬
202106010505,20210116,61.489,0.062,16,1,1000,0,-1000,0,9,10.7,15,1.5,0,0,中山,苝,2000,middle(1601-2000),未勝利
202106010506,20210116,13.477,0.125,16,2,1000,1360,360,1,10,1.7,10,1.7,1,170,中山,苝,1600,mile(1201-1600),新馬
202106010507,20210116,14.554,0.188,16,3,1000,1250,250,1,12,2.5,12,2.5,1,250,中山,ダート,1200,sprint(~1200),1勝
202106010508,20210116,14.78,0.2,15,3,1000,1320,320,1,13,3.3,13,3.3,1,330,中山,ダート,1800,middle(1601-2000),1勝
202106010509,20210116,17.89,0.333,12,4,1000,0,-1000,0,9,38.4,4,3.7,0,0,中山,苝,1600,mile(1201-1600),1勝
202106010510,20210116,5.156,0.312,16,5,1000,1100,100,1,8,11.0,7,4.4,0,0,中山,ダート,1200,sprint(~1200),2勝
202106010511,20210116,3.464,0.25,16,4,1000,0,-1000,0,14,30.3,7,1.8,0,0,中山,苝,1200,sprint(~1200),OP
202106010512,20210116,4.797,0.286,14,4,1100,0,-1100,0,11,18.5,4,3.4,0,0,中山,苝,1800,middle(1601-2000),2勝
202106010601,20210116,19.808,0.188,16,3,1000,0,-1000,0,6,5.3,5,2.9,0,0,中山,ダート,1200,sprint(~1200),未勝利
202106010602,20210116,16.568,0.125,16,2,1000,1190,190,1,14,1.7,14,1.7,1,170,中山,ダート,1800,middle(1601-2000),未勝利
202106010603,20210116,29.651,0.125,16,2,1000,0,-1000,0,3,25.0,13,1.8,0,0,中山,ダート,1800,middle(1601-2000),未勝利
202106010604,20210116,6.344,0.188,16,3,1000,0,-1000,0,4,13.3,1,2.6,0,0,中山,ダート,1800,middle(1601-2000),新馬
202106010605,20210116,29.073,0.125,16,2,1000,1440,440,1,10,2.4,10,2.4,1,240,中山,苝,1600,mile(1201-1600),未勝利
202106010606,20210116,10.697,0.25,16,4,1000,0,-1000,0,1,10.8,16,4.2,0,0,中山,ダート,1200,sprint(~1200),1勝
202106010607,20210116,11.308,0.188,16,3,1000,1240,240,1,4,3.1,4,3.1,1,310,中山,苝,1600,mile(1201-1600),1勝
202106010608,20210116,12.545,0.188,16,3,1000,1200,200,1,13,4.0,3,3.1,0,0,中山,ダート,1800,middle(1601-2000),2勝
202106010609,20210116,4.319,0.25,16,4,1000,1320,320,1,15,4.4,10,2.9,0,0,中山,苝,1200,sprint(~1200),3勝
202106010610,20210116,7.531,0.25,16,4,1000,1220,220,1,1,6.1,3,4.5,0,0,中山,ダート,1200,sprint(~1200),OP
202106010611,20210116,4.228,0.333,12,4,1100,1240,140,1,3,3.1,3,3.1,1,310,中山,苝,2000,middle(1601-2000),OP
202106010612,20210116,4.396,0.286,14,4,900,1150,250,1,7,2.3,7,2.3,1,229,中山,苝,1200,sprint(~1200),2勝
202107010501,20210116,32.479,0.111,9,1,1000,1200,200,1,4,1.2,4,1.2,1,120,中京,ダート,1800,middle(1601-2000),未勝利
202107010502,20210116,14.59,0.188,16,3,1000,1160,160,1,6,5.8,8,2.6,0,0,中京,ダート,1400,mile(1201-1600),未勝利
202107010503,20210116,25.545,0.125,16,2,1000,1560,560,1,13,2.6,13,2.6,1,260,中京,ダート,1800,middle(1601-2000),未勝利
202107010504,20210116,5.0,0.25,12,3,1000,1200,200,1,7,4.0,10,3.7,0,0,中京,ダート,1400,mile(1201-1600),1勝
202107010505,20210116,36.06,0.125,16,2,1000,0,-1000,0,3,11.9,12,2.6,0,0,中京,苝,1600,mile(1201-1600),未勝利
202107010506,20210116,5.069,0.25,16,4,1000,1180,180,1,15,5.9,10,3.1,0,0,中京,苝,2000,middle(1601-2000),新馬
202107010507,20210116,11.555,0.25,16,4,1100,0,-1100,0,9,12.8,8,2.8,0,0,中京,ダート,1200,sprint(~1200),1勝
202107010508,20210116,16.665,0.214,14,3,1000,1080,80,1,6,5.4,13,1.9,0,0,中京,ダート,1200,sprint(~1200),2勝
202107010509,20210116,8.184,0.2,10,2,1000,1200,200,1,4,1.5,4,1.5,1,150,中京,苝,2200,long(2001-2400),2勝
202107010510,20210116,6.143,0.364,11,4,1100,1160,60,1,6,2.9,6,2.9,1,290,中京,苝,1400,mile(1201-1600),OP
202107010511,20210116,6.162,0.278,18,5,1100,1260,160,1,18,6.3,5,4.0,0,0,中京,苝,2000,middle(1601-2000),OP
202107010512,20210116,22.106,0.188,16,3,1000,0,-1000,0,10,299.5,14,3.1,0,0,中京,ダート,1400,mile(1201-1600),3勝
202107010601,20210116,45.827,0.062,16,1,1000,0,-1000,0,12,5.0,4,1.5,0,0,中京,ダート,1200,sprint(~1200),未勝利
202107010602,20210116,10.345,0.3,10,3,1100,0,-1100,0,10,6.9,6,3.0,0,0,中京,ダート,1900,middle(1601-2000),未勝利
202107010603,20210116,11.628,0.188,16,3,1000,0,-1000,0,10,174.8,5,2.5,0,0,中京,ダート,1400,mile(1201-1600),未勝利
202107010604,20210116,7.793,0.182,11,2,1000,0,-1000,0,1,4.5,9,2.5,0,0,中京,ダート,1800,middle(1601-2000),新馬
202107010605,20210116,29.193,0.125,16,2,1000,0,-1000,0,3,4.6,1,2.1,0,0,中京,苝,2000,middle(1601-2000),未勝利
202107010606,20210116,7.734,0.25,12,3,1000,1260,260,1,4,6.3,6,2.1,0,0,中京,ダート,1800,middle(1601-2000),1勝
202107010607,20210116,8.714,0.188,16,3,1000,1410,410,1,10,4.7,1,2.4,0,0,中京,ダート,1400,mile(1201-1600),1勝
202107010608,20210116,19.199,0.125,16,2,1000,1140,140,1,14,1.9,14,1.9,1,190,中京,ダート,1800,middle(1601-2000),2勝
202107010609,20210116,7.092,0.25,8,2,1000,1400,400,1,2,2.0,2,2.0,1,200,中京,苝,2200,long(2001-2400),1勝
202107010610,20210116,4.309,0.25,16,4,1000,1230,230,1,14,4.1,14,4.1,1,409,中京,ダート,1800,middle(1601-2000),3勝
202107010611,20210116,8.777,0.25,16,4,1100,0,-1100,0,14,19.6,10,2.8,0,0,中京,苝,2200,long(2001-2400),OP
202107010612,20210116,16.057,0.154,13,2,1000,1500,500,1,2,2.5,2,2.5,1,250,中京,苝,1600,mile(1201-1600),2勝
202110010101,20210116,9.831,0.286,14,4,1100,1420,320,1,5,7.1,10,2.4,0,0,小倉,ダート,1700,middle(1601-2000),未勝利
202110010102,20210116,14.98,0.222,18,4,1000,1580,580,1,18,7.9,2,3.6,0,0,小倉,苝,1200,sprint(~1200),未勝利
202110010103,20210116,14.961,0.214,14,3,1100,1120,20,1,8,1.6,8,1.6,1,160,小倉,ダート,1000,sprint(~1200),未勝利
202110010104,20210116,13.347,0.25,12,3,1100,1500,400,1,6,5.0,8,3.5,0,0,小倉,,2860,ultralong(2401~),未勝利
202110010105,20210116,9.879,0.25,12,3,1000,0,-1000,0,8,6.0,12,2.7,0,0,小倉,,2860,ultralong(2401~),未勝利
202110010106,20210116,17.998,0.188,16,3,1000,1110,110,1,13,3.7,7,2.6,0,0,小倉,苝,1800,middle(1601-2000),未勝利
