race_id,date,spread,pick_ratio,num_horses,num_picks,invest,payout,profit,hit,winner,win_odds,top1_num,top1_odds,top1_hit,top1_payout,venue,surface,distance,dist_band,race_class
201908010110,20190105,17.863,0.167,12,2,1000,1320,320,1,9,2.2,9,2.2,1,220,京都,ダート,1200,sprint(~1200),G1
201908010111,20190105,16.427,0.176,17,3,1000,1100,100,1,12,2.2,12,2.2,1,220,京都,苝,1600,mile(1201-1600),OP
201908010112,20190105,7.494,0.188,16,3,1000,1150,150,1,2,2.3,2,2.3,1,229,京都,苝,1200,sprint(~1200),G1
201908010201,20190105,10.624,0.267,15,4,1000,0,-1000,0,6,18.0,9,3.6,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010202,20190105,26.444,0.188,16,3,1000,1080,80,1,15,1.8,15,1.8,1,180,京都,ダート,1200,sprint(~1200),未勝利
201908010203,20190105,6.908,0.333,12,4,1100,1140,40,1,9,3.8,9,3.8,1,380,京都,ダート,1800,middle(1601-2000),新馬
201908010204,20190105,15.603,0.2,15,3,1000,1170,170,1,2,3.9,9,2.7,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010205,20190105,14.04,0.188,16,3,1000,0,-1000,0,13,8.1,14,2.1,0,0,京都,苝,2000,middle(1601-2000),未勝利
201908010206,20190105,8.555,0.25,16,4,1000,1090,90,1,3,10.9,5,2.7,0,0,京都,ダート,1200,sprint(~1200),G1
201908010207,20190105,21.246,0.222,9,2,1000,1200,200,1,9,2.4,9,2.4,1,240,京都,苝,2200,long(2001-2400),G1
201908010208,20190105,8.794,0.312,16,5,900,930,30,1,16,9.3,15,5.1,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010209,20190105,12.806,0.25,8,2,1000,1240,240,1,2,3.1,8,2.3,0,0,京都,苝,2000,middle(1601-2000),G1
201908010210,20190105,12.41,0.222,9,2,1000,0,-1000,0,2,23.3,6,1.5,0,0,京都,苝,3000,ultralong(2401~),OP
201908010211,20190105,11.338,0.333,12,4,1000,1360,360,1,2,6.8,5,2.8,0,0,京都,苝,1600,mile(1201-1600),OP
201908010212,20190105,19.038,0.25,16,4,1100,1480,380,1,13,7.4,5,2.8,0,0,京都,ダート,1400,mile(1201-1600),G1
201906010101,20190106,21.335,0.188,16,3,1000,1170,170,1,9,3.9,6,2.4,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010102,20190106,25.4,0.188,16,3,1000,0,-1000,0,8,30.0,9,2.8,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010103,20190106,19.897,0.188,16,3,900,1200,300,1,2,2.4,2,2.4,1,240,中山,ダート,1800,middle(1601-2000),未勝利
201906010104,20190106,16.327,0.125,16,2,1000,0,-1000,0,12,25.1,5,2.0,0,0,中山,ダート,1200,sprint(~1200),新馬
201906010105,20190106,15.753,0.188,16,3,1000,1290,290,1,8,4.3,13,2.1,0,0,中山,苝,2000,middle(1601-2000),新馬
201906010106,20190106,9.05,0.25,12,3,1000,0,-1000,0,3,11.1,4,2.2,0,0,中山,苝,2000,middle(1601-2000),G1
201906010107,20190106,14.391,0.188,16,3,1100,1440,340,1,14,3.6,8,2.8,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010108,20190106,18.392,0.188,16,3,1100,1440,340,1,3,4.8,10,2.9,0,0,中山,ダート,1200,sprint(~1200),G1
201906010109,20190106,17.564,0.2,15,3,1000,1060,60,1,13,5.3,7,2.3,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010110,20190106,12.273,0.125,16,2,1000,1360,360,1,12,1.7,12,1.7,1,170,中山,苝,1200,sprint(~1200),OP
201906010111,20190106,6.256,0.25,16,4,1100,1680,580,1,11,8.4,8,3.1,0,0,中山,苝,2000,middle(1601-2000),OP
201906010112,20190106,17.85,0.267,15,4,1100,1440,340,1,1,7.2,6,2.9,0,0,中山,苝,1600,mile(1201-1600),G1
201906010201,20190106,28.186,0.188,16,3,900,1180,280,1,12,5.9,14,3.3,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010202,20190106,30.093,0.125,16,2,1000,0,-1000,0,16,4.5,6,2.6,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010203,20190106,10.346,0.188,16,3,1000,1120,120,1,3,1.6,3,1.6,1,160,中山,ダート,1800,middle(1601-2000),新馬
201906010204,20190106,9.455,0.214,14,3,1000,1250,250,1,6,2.5,6,2.5,1,250,中山,,2880,ultralong(2401~),未勝利
201906010205,20190106,11.632,0.25,16,4,1100,0,-1100,0,12,23.5,13,2.9,0,0,中山,苝,2000,middle(1601-2000),未勝利
201906010206,20190106,26.368,0.188,16,3,900,0,-900,0,12,15.0,13,2.5,0,0,中山,ダート,1200,sprint(~1200),G1
201906010207,20190106,12.474,0.125,16,2,1000,1520,520,1,10,1.9,10,1.9,1,190,中山,苝,2000,middle(1601-2000),G1
201906010208,20190106,11.429,0.25,16,4,1000,1240,240,1,15,6.2,12,3.3,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010209,20190106,19.561,0.25,12,3,1000,1300,300,1,12,2.6,12,2.6,1,260,中山,苝,2200,long(2001-2400),G1
201906010210,20190106,6.171,0.3,10,3,1000,1120,120,1,10,5.6,6,2.4,0,0,中山,苝,1600,mile(1201-1600),OP
201906010211,20190106,14.156,0.154,13,2,1000,1120,120,1,6,1.4,6,1.4,1,140,中山,ダート,1800,middle(1601-2000),OP
201906010212,20190106,8.289,0.25,12,3,1000,1350,350,1,10,4.5,1,3.2,0,0,中山,苝,2000,middle(1601-2000),G1
201908010101,20190106,10.615,0.25,16,4,1000,1540,540,1,7,7.7,9,3.2,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010102,20190106,20.338,0.188,16,3,1000,1500,500,1,1,3.0,1,3.0,1,300,京都,ダート,1800,middle(1601-2000),未勝利
201908010103,20190106,35.681,0.125,16,2,1000,1280,280,1,4,3.2,11,2.0,0,0,京都,ダート,1400,mile(1201-1600),未勝利
201908010104,20190106,15.634,0.188,16,3,1000,1350,350,1,8,2.7,8,2.7,1,270,京都,ダート,1200,sprint(~1200),新馬
201908010105,20190106,16.49,0.125,16,2,1000,1200,200,1,14,1.5,14,1.5,1,150,京都,苝,1800,middle(1601-2000),新馬
201908010106,20190106,13.459,0.188,16,3,1100,1320,220,1,4,2.2,4,2.2,1,220,京都,ダート,1800,middle(1601-2000),G1
201908010107,20190106,23.365,0.125,16,2,1000,0,-1000,0,4,18.3,9,1.6,0,0,京都,苝,2000,middle(1601-2000),G1
201908010108,20190106,4.73,0.333,6,2,1000,1150,150,1,4,2.3,4,2.3,1,229,京都,苝,2000,middle(1601-2000),G1
201908010109,20190106,5.95,0.188,16,3,900,1140,240,1,12,1.9,12,1.9,1,190,京都,ダート,1800,middle(1601-2000),G1
201908010110,20190106,17.863,0.167,12,2,1000,1320,320,1,9,2.2,9,2.2,1,220,京都,ダート,1200,sprint(~1200),G1
201908010111,20190106,16.427,0.176,17,3,1000,1100,100,1,12,2.2,12,2.2,1,220,京都,苝,1600,mile(1201-1600),OP
201908010112,20190106,7.494,0.188,16,3,1000,1150,150,1,2,2.3,2,2.3,1,229,京都,苝,1200,sprint(~1200),G1
201908010201,20190106,10.624,0.267,15,4,1000,0,-1000,0,6,18.0,9,3.6,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010202,20190106,26.444,0.188,16,3,1000,1080,80,1,15,1.8,15,1.8,1,180,京都,ダート,1200,sprint(~1200),未勝利
201908010203,20190106,6.908,0.333,12,4,1100,1140,40,1,9,3.8,9,3.8,1,380,京都,ダート,1800,middle(1601-2000),新馬
201908010204,20190106,15.603,0.2,15,3,1000,1170,170,1,2,3.9,9,2.7,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010205,20190106,14.04,0.188,16,3,1000,0,-1000,0,13,8.1,14,2.1,0,0,京都,苝,2000,middle(1601-2000),未勝利
201908010206,20190106,8.555,0.25,16,4,1000,1090,90,1,3,10.9,5,2.7,0,0,京都,ダート,1200,sprint(~1200),G1
201908010207,20190106,21.246,0.222,9,2,1000,1200,200,1,9,2.4,9,2.4,1,240,京都,苝,2200,long(2001-2400),G1
201908010208,20190106,8.794,0.312,16,5,900,930,30,1,16,9.3,15,5.1,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010209,20190106,12.806,0.25,8,2,1000,1240,240,1,2,3.1,8,2.3,0,0,京都,苝,2000,middle(1601-2000),G1
201908010210,20190106,12.41,0.222,9,2,1000,0,-1000,0,2,23.3,6,1.5,0,0,京都,苝,3000,ultralong(2401~),OP
201908010211,20190106,11.338,0.333,12,4,1000,1360,360,1,2,6.8,5,2.8,0,0,京都,苝,1600,mile(1201-1600),OP
201908010212,20190106,19.038,0.25,16,4,1100,1480,380,1,13,7.4,5,2.8,0,0,京都,ダート,1400,mile(1201-1600),G1
201906010301,20190112,12.188,0.188,16,3,1000,1320,320,1,1,3.3,1,3.3,1,330,中山,ダート,1200,sprint(~1200),未勝利
201906010302,20190112,48.502,0.125,16,2,1000,1260,260,1,7,1.8,7,1.8,1,180,中山,ダート,1800,middle(1601-2000),未勝利
201906010303,20190112,17.307,0.188,16,3,1000,1420,420,1,8,7.1,2,2.2,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010304,20190112,7.388,0.188,16,3,1100,0,-1100,0,4,77.6,8,2.5,0,0,中山,ダート,1800,middle(1601-2000),新馬
201906010305,20190112,4.526,0.188,16,3,1100,0,-1100,0,2,25.9,5,1.9,0,0,中山,苝,2200,long(2001-2400),未勝利
201906010306,20190112,29.5,0.125,16,2,1000,0,-1000,0,4,30.5,3,1.7,0,0,中山,苝,1600,mile(1201-1600),新馬
201906010307,20190112,19.166,0.188,16,3,1000,0,-1000,0,11,11.8,3,2.2,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010308,20190112,17.381,0.214,14,3,1000,1260,260,1,8,4.2,12,2.4,0,0,中山,,3200,ultralong(2401~),OP
201906010309,20190112,8.678,0.154,13,2,1000,1200,200,1,3,1.5,3,1.5,1,150,中山,ダート,2400,long(2001-2400),G1
201906010310,20190112,16.948,0.125,16,2,1000,0,-1000,0,6,115.8,11,1.4,0,0,中山,ダート,1200,sprint(~1200),G1
201906010311,20190112,10.963,0.188,16,3,1000,1520,520,1,1,7.6,11,2.2,0,0,中山,苝,1600,mile(1201-1600),OP
201906010312,20190112,17.009,0.25,16,4,1100,1320,220,1,2,6.6,5,2.8,0,0,中山,苝,1600,mile(1201-1600),G1
201906010401,20190112,17.707,0.188,16,3,1000,1140,140,1,10,5.7,1,1.7,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010402,20190112,8.686,0.188,16,3,1000,1340,340,1,14,13.4,8,1.3,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010403,20190112,9.985,0.188,16,3,1000,1250,250,1,13,2.5,13,2.5,1,250,中山,ダート,1800,middle(1601-2000),新馬
201906010404,20190112,15.652,0.231,13,3,1000,1360,360,1,12,3.4,12,3.4,1,340,中山,,2880,ultralong(2401~),未勝利
201906010405,20190112,32.087,0.062,16,1,1000,0,-1000,0,10,111.3,5,2.0,0,0,中山,ダート,1200,sprint(~1200),G1
201906010406,20190112,16.982,0.188,16,3,1100,1280,180,1,3,6.4,4,2.1,0,0,中山,苝,1600,mile(1201-1600),未勝利
201906010407,20190112,13.506,0.188,16,3,1000,1440,440,1,11,3.6,10,3.3,0,0,中山,ダート,2400,long(2001-2400),G1
201906010408,20190112,10.601,0.25,16,4,1100,1140,40,1,15,3.8,15,3.8,1,380,中山,ダート,1200,sprint(~1200),G1
201906010409,20190112,8.118,0.188,16,3,1000,1080,80,1,12,1.8,12,1.8,1,180,中山,ダート,1800,middle(1601-2000),G1
201906010410,20190112,10.308,0.25,16,4,1100,1280,180,1,11,3.2,11,3.2,1,320,中山,苝,1200,sprint(~1200),G1
201906010411,20190112,10.246,0.214,14,3,1000,1360,360,1,7,6.8,3,2.3,0,0,中山,苝,1600,mile(1201-1600),OP
201906010412,20190112,14.853,0.154,13,2,1000,1190,190,1,8,1.7,8,1.7,1,170,中山,苝,2200,long(2001-2400),G1
201906010501,20190112,30.087,0.125,16,2,1000,1260,260,1,10,2.1,10,2.1,1,210,中山,ダート,1200,sprint(~1200),未勝利
201906010502,20190112,25.832,0.188,16,3,1000,1260,260,1,14,2.1,14,2.1,1,210,中山,ダート,1800,middle(1601-2000),未勝利
201906010503,20190112,33.154,0.125,16,2,1000,0,-1000,0,11,5.1,15,2.2,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010504,20190112,11.344,0.188,16,3,1000,1240,240,1,1,6.2,9,2.7,0,0,中山,ダート,1200,sprint(~1200),新馬
201906010505,20190112,19.158,0.125,16,2,1000,0,-1000,0,16,9.3,1,1.7,0,0,中山,苝,1600,mile(1201-1600),未勝利
201906010506,20190112,22.336,0.25,16,4,900,0,-900,0,11,10.1,7,3.4,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010507,20190112,25.676,0.125,16,2,1000,0,-1000,0,14,33.7,6,2.5,0,0,中山,苝,1200,sprint(~1200),G1
201906010508,20190112,10.992,0.188,16,3,1000,0,-1000,0,16,37.1,1,1.8,0,0,中山,ダート,1200,sprint(~1200),G1
201906010509,20190112,10.262,0.214,14,3,1000,0,-1000,0,10,19.0,4,3.3,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010510,20190112,11.288,0.267,15,4,1000,1020,20,1,3,3.4,3,3.4,1,340,中山,ダート,1200,sprint(~1200),OP
201906010511,20190112,14.069,0.25,12,3,1000,0,-1000,0,7,5.1,9,3.3,0,0,中山,苝,2000,middle(1601-2000),OP
201906010512,20190112,10.339,0.25,16,4,1100,0,-1100,0,13,83.5,14,2.8,0,0,中山,苝,1200,sprint(~1200),G1
201908010301,20190112,8.403,0.188,16,3,1000,0,-1000,0,5,17.2,12,1.3,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010302,20190112,11.4,0.125,16,2,1000,0,-1000,0,5,19.8,12,1.5,0,0,京都,ダート,1200,sprint(~1200),未勝利
201908010303,20190112,28.36,0.188,16,3,1000,0,-1000,0,15,170.0,16,3.1,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010304,20190112,10.024,0.188,16,3,1000,1100,100,1,5,2.2,5,2.2,1,220,京都,ダート,1400,mile(1201-1600),新馬
201908010305,20190112,8.121,0.188,16,3,1000,1200,200,1,14,2.0,14,2.0,1,200,京都,苝,1800,middle(1601-2000),未勝利
201908010306,20190112,40.748,0.125,16,2,1000,1360,360,1,7,3.4,14,2.5,0,0,京都,ダート,1900,middle(1601-2000),G1
201908010307,20190112,5.109,0.312,16,5,900,0,-900,0,1,16.7,3,3.6,0,0,京都,ダート,1400,mile(1201-1600),G1
201908010308,20190112,7.886,0.25,16,4,900,0,-900,0,16,75.3,10,3.8,0,0,京都,苝,2200,long(2001-2400),G1
201908010309,20190112,16.723,0.2,15,3,1100,1320,220,1,2,4.4,11,2.4,0,0,京都,苝,1600,mile(1201-1600),G1
201908010310,20190112,12.792,0.231,13,3,1000,0,-1000,0,1,11.5,2,2.0,0,0,京都,苝,1800,middle(1601-2000),G1
201908010311,20190112,28.452,0.154,13,2,1000,1320,320,1,1,2.2,1,2.2,1,220,京都,ダート,1400,mile(1201-1600),新馬
201908010312,20190112,13.071,0.308,13,4,1000,1280,280,1,13,6.4,12,2.9,0,0,京都,苝,1600,mile(1201-1600),G1
201908010401,20190112,15.96,0.25,16,4,1000,1120,120,1,2,5.6,12,3.5,0,0,京都,ダート,1800,middle(1601-2000),未勝利
201908010402,20190112,6.956,0.125,16,2,1000,1520,520,1,6,1.9,6,1.9,1,190,京都,ダート,1800,middle(1601-2000),新馬
201908010403,20190112,19.681,0.188,16,3,900,0,-900,0,1,14.0,13,2.9,0,0,京都,ダート,1400,mile(1201-1600),未勝利
201908010404,20190112,8.243,0.125,16,2,1000,1280,280,1,13,1.6,13,1.6,1,160,京都,ダート,1200,sprint(~1200),G1
201908010405,20190112,13.402,0.188,16,3,1000,1120,120,1,1,2.8,1,2.8,1,280,京都,苝,1600,mile(1201-1600),未勝利
201908010406,20190112,67.241,0.062,16,1,1000,1300,300,1,3,1.3,3,1.3,1,130,京都,苝,2000,middle(1601-2000),新馬
201908010407,20190112,9.808,0.188,16,3,900,0,-900,0,6,55.8,7,2.4,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010408,20190112,22.84,0.25,16,4,1000,0,-1000,0,10,17.6,3,3.7,0,0,京都,苝,1600,mile(1201-1600),G1
201908010409,20190112,16.487,0.133,15,2,1000,1360,360,1,13,1.7,13,1.7,1,170,京都,ダート,1900,middle(1601-2000),G1
201908010410,20190112,9.176,0.188,16,3,1000,0,-1000,0,11,34.4,1,2.7,0,0,京都,苝,1600,mile(1201-1600),G1
201908010411,20190112,14.74,0.25,16,4,1000,1080,80,1,2,2.7,2,2.7,1,270,京都,苝,2400,long(2001-2400),OP
201908010412,20190112,9.43,0.188,16,3,1000,0,-1000,0,6,20.9,1,2.5,0,0,京都,ダート,1200,sprint(~1200),G1
201908010501,20190112,12.905,0.188,16,3,1000,1250,250,1,9,2.5,9,2.5,1,250,京都,ダート,1800,middle(1601-2000),未勝利
201908010502,20190112,11.27,0.188,16,3,1000,1120,120,1,10,1.6,10,1.6,1,160,京都,ダート,1200,sprint(~1200),未勝利
201908010503,20190112,6.627,0.2,10,2,1000,1200,200,1,3,1.5,3,1.5,1,150,京都,ダート,1800,middle(1601-2000),G1
201908010504,20190112,8.372,0.25,12,3,1000,1020,20,1,8,1.7,8,1.7,1,170,京都,,2910,ultralong(2401~),未勝利
201908010505,20190112,14.756,0.2,15,3,1000,1160,160,1,11,5.8,2,2.4,0,0,京都,苝,2200,long(2001-2400),未勝利
201908010506,20190112,13.733,0.2,15,3,1000,0,-1000,0,4,10.1,14,2.7,0,0,京都,苝,1600,mile(1201-1600),新馬
201908010507,20190112,7.011,0.188,16,3,1000,1120,120,1,10,5.6,15,2.5,0,0,京都,ダート,1200,sprint(~1200),G1
201908010508,20190112,8.865,0.25,16,4,900,1000,100,1,3,5.0,12,3.9,0,0,京都,ダート,1800,middle(1601-2000),G1
201908010509,20190112,6.216,0.25,12,3,1000,0,-1000,0,3,12.6,10,2.7,0,0,京都,ダート,1900,middle(1601-2000),G1
201908010510,20190112,10.541,0.25,12,3,1000,0,-1000,0,10,14.7,5,2.5,0,0,京都,苝,1400,mile(1201-1600),OP
201908010511,20190112,5.697,0.25,12,3,1000,0,-1000,0,10,9.1,2,2.9,0,0,京都,苝,1200,sprint(~1200),OP
201908010512,20190112,9.755,0.222,9,2,1000,1400,400,1,7,2.8,2,2.7,0,0,京都,苝,2000,middle(1601-2000),G1
201906010301,20190113,12.188,0.188,16,3,1000,1320,320,1,1,3.3,1,3.3,1,330,中山,ダート,1200,sprint(~1200),未勝利
201906010302,20190113,48.502,0.125,16,2,1000,1260,260,1,7,1.8,7,1.8,1,180,中山,ダート,1800,middle(1601-2000),未勝利
201906010303,20190113,17.307,0.188,16,3,1000,1420,420,1,8,7.1,2,2.2,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010304,20190113,7.388,0.188,16,3,1100,0,-1100,0,4,77.6,8,2.5,0,0,中山,ダート,1800,middle(1601-2000),新馬
201906010305,20190113,4.526,0.188,16,3,1100,0,-1100,0,2,25.9,5,1.9,0,0,中山,苝,2200,long(2001-2400),未勝利
201906010306,20190113,29.5,0.125,16,2,1000,0,-1000,0,4,30.5,3,1.7,0,0,中山,苝,1600,mile(1201-1600),新馬
201906010307,20190113,19.166,0.188,16,3,1000,0,-1000,0,11,11.8,3,2.2,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010308,20190113,17.381,0.214,14,3,1000,1260,260,1,8,4.2,12,2.4,0,0,中山,,3200,ultralong(2401~),OP
201906010309,20190113,8.678,0.154,13,2,1000,1200,200,1,3,1.5,3,1.5,1,150,中山,ダート,2400,long(2001-2400),G1
201906010310,20190113,16.948,0.125,16,2,1000,0,-1000,0,6,115.8,11,1.4,0,0,中山,ダート,1200,sprint(~1200),G1
201906010311,20190113,10.963,0.188,16,3,1000,1520,520,1,1,7.6,11,2.2,0,0,中山,苝,1600,mile(1201-1600),OP
201906010312,20190113,17.009,0.25,16,4,1100,1320,220,1,2,6.6,5,2.8,0,0,中山,苝,1600,mile(1201-1600),G1
201906010401,20190113,17.707,0.188,16,3,1000,1140,140,1,10,5.7,1,1.7,0,0,中山,ダート,1200,sprint(~1200),未勝利
201906010402,20190113,8.686,0.188,16,3,1000,1340,340,1,14,13.4,8,1.3,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010403,20190113,9.985,0.188,16,3,1000,1250,250,1,13,2.5,13,2.5,1,250,中山,ダート,1800,middle(1601-2000),新馬
201906010404,20190113,15.652,0.231,13,3,1000,1360,360,1,12,3.4,12,3.4,1,340,中山,,2880,ultralong(2401~),未勝利
201906010405,20190113,32.087,0.062,16,1,1000,0,-1000,0,10,111.3,5,2.0,0,0,中山,ダート,1200,sprint(~1200),G1
201906010406,20190113,16.982,0.188,16,3,1100,1280,180,1,3,6.4,4,2.1,0,0,中山,苝,1600,mile(1201-1600),未勝利
201906010407,20190113,13.506,0.188,16,3,1000,1440,440,1,11,3.6,10,3.3,0,0,中山,ダート,2400,long(2001-2400),G1
201906010408,20190113,10.601,0.25,16,4,1100,1140,40,1,15,3.8,15,3.8,1,380,中山,ダート,1200,sprint(~1200),G1
201906010409,20190113,8.118,0.188,16,3,1000,1080,80,1,12,1.8,12,1.8,1,180,中山,ダート,1800,middle(1601-2000),G1
201906010410,20190113,10.308,0.25,16,4,1100,1280,180,1,11,3.2,11,3.2,1,320,中山,苝,1200,sprint(~1200),G1
201906010411,20190113,10.246,0.214,14,3,1000,1360,360,1,7,6.8,3,2.3,0,0,中山,苝,1600,mile(1201-1600),OP
201906010412,20190113,14.853,0.154,13,2,1000,1190,190,1,8,1.7,8,1.7,1,170,中山,苝,2200,long(2001-2400),G1
201906010501,20190113,30.087,0.125,16,2,1000,1260,260,1,10,2.1,10,2.1,1,210,中山,ダート,1200,sprint(~1200),未勝利
201906010502,20190113,25.832,0.188,16,3,1000,1260,260,1,14,2.1,14,2.1,1,210,中山,ダート,1800,middle(1601-2000),未勝利
201906010503,20190113,33.154,0.125,16,2,1000,0,-1000,0,11,5.1,15,2.2,0,0,中山,ダート,1800,middle(1601-2000),未勝利
201906010504,20190113,11.344,0.188,16,3,1000,1240,240,1,1,6.2,9,2.7,0,0,中山,ダート,1200,sprint(~1200),新馬
201906010505,20190113,19.158,0.125,16,2,1000,0,-1000,0,16,9.3,1,1.7,0,0,中山,苝,1600,mile(1201-1600),未勝利
201906010506,20190113,22.336,0.25,16,4,900,0,-900,0,11,10.1,7,3.4,0,0,中山,ダート,1800,middle(1601-2000),G1
201906010507,20190113,25.676,0.125,16,2,1000,0,-1000,0,14,33.7,6,2.5,0,0,中山,苝,1200,sprint(~1200),G1
201906010508,20190113,10.992,0.188,16,3,1000,0,-1000,0,16,37.1,1,1.8,0,0,中山,ダート,1200,sprint(~1200),G1
