race_id,date,spread,pick_ratio,num_horses,num_picks,invest,payout,profit,hit,winner,win_odds,top1_num,top1_odds,top1_hit,top1_payout
202008010402,20200111,12.037,0.143,14,2,1000,1200,200,1,13,1.5,13,1.5,1,150
202008010403,20200111,32.64,0.188,16,3,1000,1120,120,1,10,2.8,10,2.8,1,280
202008010404,20200111,8.854,0.188,16,3,1100,0,-1100,0,10,64.0,13,2.3,0,0
202008010405,20200111,39.231,0.188,16,3,1000,1320,320,1,8,4.4,14,3.3,0,0
202008010406,20200111,22.576,0.133,15,2,1000,0,-1000,0,4,11.6,6,2.0,0,0
202008010407,20200111,8.686,0.188,16,3,1000,0,-1000,0,12,12.6,7,3.4,0,0
202008010408,20200111,6.682,0.25,16,4,1100,1240,140,1,11,3.1,8,3.0,0,0
202008010409,20200111,12.258,0.188,16,3,1000,1290,290,1,15,4.3,11,3.6,0,0
202008010410,20200111,9.893,0.125,16,2,1000,1120,120,1,11,1.4,11,1.4,1,140
202008010411,20200111,12.387,0.2,10,2,1000,1260,260,1,1,4.2,9,1.6,0,0
202008010412,20200111,13.86,0.25,12,3,1000,1100,100,1,4,2.2,4,2.2,1,220
202008010501,20200111,16.291,0.133,15,2,1000,1200,200,1,3,1.5,3,1.5,1,150
202008010502,20200111,20.746,0.125,16,2,1000,1440,440,1,2,1.8,2,1.8,1,180
202008010503,20200111,18.367,0.214,14,3,1000,1160,160,1,1,2.9,1,2.9,1,290
202008010504,20200111,16.199,0.214,14,3,1000,1080,80,1,3,2.7,3,2.7,1,270
202008010505,20200111,16.834,0.125,16,2,1000,1200,200,1,2,1.5,2,1.5,1,150
202008010506,20200111,10.611,0.231,13,3,1000,0,-1000,0,4,36.0,7,2.1,0,0
202008010507,20200111,18.486,0.188,16,3,1000,0,-1000,0,10,8.1,2,2.4,0,0
202008010508,20200111,14.332,0.231,13,3,1000,1470,470,1,5,4.9,3,4.4,0,0
202008010509,20200111,9.457,0.2,15,3,1100,0,-1100,0,3,26.2,14,2.1,0,0
202008010510,20200111,6.326,0.308,13,4,1000,0,-1000,0,8,93.3,4,2.7,0,0
202008010511,20200111,10.319,0.286,14,4,1000,1180,180,1,11,5.9,9,4.2,0,0
202008010512,20200111,7.93,0.25,12,3,1000,0,-1000,0,6,13.5,8,3.0,0,0
202006010301,20200112,47.27,0.125,16,2,1000,0,-1000,0,14,19.9,6,2.5,0,0
202006010302,20200112,94.733,0.062,16,1,1000,1300,300,1,13,1.3,13,1.3,1,130
202006010303,20200112,40.16,0.188,16,3,1000,1100,100,1,9,2.2,9,2.2,1,220
202006010304,20200112,23.411,0.188,16,3,1000,0,-1000,0,5,18.5,15,2.4,0,0
202006010305,20200112,24.899,0.188,16,3,1000,1080,80,1,1,2.7,1,2.7,1,270
202006010306,20200112,71.415,0.125,16,2,1000,1350,350,1,2,2.7,5,2.4,0,0
202006010307,20200112,14.867,0.188,16,3,900,1200,300,1,16,3.0,16,3.0,1,300
202006010308,20200112,19.881,0.231,13,3,1000,0,-1000,0,11,7.0,10,3.1,0,0
202006010309,20200112,14.446,0.188,16,3,1100,0,-1100,0,5,10.3,12,2.5,0,0
202006010310,20200112,13.426,0.125,16,2,1000,0,-1000,0,12,13.7,11,2.1,0,0
202006010311,20200112,11.583,0.308,13,4,1100,1440,340,1,4,7.2,12,3.2,0,0
202006010312,20200112,13.893,0.25,16,4,1000,1520,520,1,13,7.6,2,2.8,0,0
202006010401,20200112,30.184,0.188,16,3,1000,0,-1000,0,12,59.5,14,1.8,0,0
202006010402,20200112,16.173,0.188,16,3,1000,1250,250,1,6,2.5,6,2.5,1,250
202006010403,20200112,42.128,0.125,16,2,1000,1120,120,1,3,2.8,2,2.1,0,0
202006010404,20200112,20.604,0.214,14,3,1100,1140,40,1,13,5.7,3,1.9,0,0
202006010405,20200112,24.657,0.188,16,3,1000,1240,240,1,7,3.1,7,3.1,1,310
202006010406,20200112,11.645,0.25,16,4,1000,1440,440,1,16,7.2,6,3.1,0,0
202006010407,20200112,12.29,0.188,16,3,1000,0,-1000,0,14,29.1,11,3.0,0,0
202006010408,20200112,3.908,0.375,16,6,1100,1260,160,1,2,4.2,2,4.2,1,420
202006010409,20200112,15.349,0.231,13,3,1000,0,-1000,0,13,52.2,10,3.0,0,0
202006010410,20200112,5.855,0.25,12,3,900,1060,160,1,12,5.3,11,2.4,0,0
202006010411,20200112,14.231,0.2,15,3,1000,1300,300,1,5,2.6,5,2.6,1,260
202006010412,20200112,26.086,0.188,16,3,1000,0,-1000,0,2,141.8,7,3.2,0,0
202006010501,20200112,23.927,0.25,16,4,1000,0,-1000,0,15,10.4,3,3.5,0,0
202006010502,20200112,170.024,0.062,16,1,1000,1100,100,1,16,1.1,16,1.1,1,110
202006010503,20200112,99.284,0.062,16,1,1000,0,-1000,0,16,12.9,5,1.5,0,0
202006010504,20200112,15.0,0.125,16,2,1000,0,-1000,0,7,7.7,15,2.0,0,0
202006010505,20200112,13.914,0.133,15,2,1000,1040,40,1,2,1.3,2,1.3,1,130
202006010506,20200112,32.835,0.125,16,2,1000,0,-1000,0,9,21.6,5,2.9,0,0
202006010507,20200112,13.085,0.2,15,3,1000,1590,590,1,12,5.3,2,3.3,0,0
202006010508,20200112,12.086,0.2,10,2,1000,1260,260,1,10,4.2,7,1.9,0,0
202006010509,20200112,8.219,0.188,16,3,1000,1300,300,1,9,2.6,9,2.6,1,260
202006010510,20200112,3.527,0.312,16,5,900,940,40,1,4,4.7,4,4.7,1,470
202006010511,20200112,33.857,0.125,16,2,1000,0,-1000,0,1,8.4,11,2.0,0,0
202006010512,20200112,15.829,0.25,16,4,1100,1120,20,1,10,5.6,2,4.0,0,0
202008010301,20200112,28.381,0.25,16,4,1000,1470,470,1,8,4.9,5,3.7,0,0
202008010302,20200112,29.299,0.125,16,2,1000,1120,120,1,12,1.6,12,1.6,1,160
202008010303,20200112,42.548,0.125,16,2,1000,1320,320,1,8,2.2,8,2.2,1,220
202008010304,20200112,7.841,0.231,13,3,1000,1420,420,1,13,7.1,6,1.8,0,0
202008010305,20200112,11.763,0.188,16,3,1000,0,-1000,0,5,82.8,6,4.0,0,0
202008010306,20200112,15.618,0.188,16,3,1000,1080,80,1,4,2.7,4,2.7,1,270
202008010307,20200112,6.989,0.25,8,2,1000,0,-1000,0,8,6.2,3,2.1,0,0
202008010308,20200112,11.525,0.273,11,3,1000,0,-1000,0,10,6.5,4,3.7,0,0
202008010309,20200112,23.259,0.125,16,2,1000,1360,360,1,6,1.7,6,1.7,1,170
202008010310,20200112,6.521,0.25,12,3,1000,1020,20,1,7,1.7,7,1.7,1,170
202008010311,20200112,11.128,0.133,15,2,1000,1600,600,1,12,2.0,12,2.0,1,200
202008010312,20200112,16.173,0.188,16,3,900,1080,180,1,5,3.6,9,2.7,0,0
202008010401,20200112,41.353,0.125,16,2,1000,0,-1000,0,8,35.1,15,2.6,0,0
202008010402,20200112,12.037,0.143,14,2,1000,1200,200,1,13,1.5,13,1.5,1,150
202008010403,20200112,32.64,0.188,16,3,1000,1120,120,1,10,2.8,10,2.8,1,280
202008010404,20200112,8.854,0.188,16,3,1100,0,-1100,0,10,64.0,13,2.3,0,0
202008010405,20200112,39.231,0.188,16,3,1000,1320,320,1,8,4.4,14,3.3,0,0
202008010406,20200112,22.576,0.133,15,2,1000,0,-1000,0,4,11.6,6,2.0,0,0
202008010407,20200112,8.686,0.188,16,3,1000,0,-1000,0,12,12.6,7,3.4,0,0
202008010408,20200112,6.682,0.25,16,4,1100,1240,140,1,11,3.1,8,3.0,0,0
202008010409,20200112,12.258,0.188,16,3,1000,1290,290,1,15,4.3,11,3.6,0,0
202008010410,20200112,9.893,0.125,16,2,1000,1120,120,1,11,1.4,11,1.4,1,140
202008010411,20200112,12.387,0.2,10,2,1000,1260,260,1,1,4.2,9,1.6,0,0
202008010412,20200112,13.86,0.25,12,3,1000,1100,100,1,4,2.2,4,2.2,1,220
202008010501,20200112,16.291,0.133,15,2,1000,1200,200,1,3,1.5,3,1.5,1,150
202008010502,20200112,20.746,0.125,16,2,1000,1440,440,1,2,1.8,2,1.8,1,180
202008010503,20200112,18.367,0.214,14,3,1000,1160,160,1,1,2.9,1,2.9,1,290
202008010504,20200112,16.199,0.214,14,3,1000,1080,80,1,3,2.7,3,2.7,1,270
202008010505,20200112,16.834,0.125,16,2,1000,1200,200,1,2,1.5,2,1.5,1,150
202008010506,20200112,10.611,0.231,13,3,1000,0,-1000,0,4,36.0,7,2.1,0,0
202008010507,20200112,18.486,0.188,16,3,1000,0,-1000,0,10,8.1,2,2.4,0,0
202008010508,20200112,14.332,0.231,13,3,1000,1470,470,1,5,4.9,3,4.4,0,0
202008010509,20200112,9.457,0.2,15,3,1100,0,-1100,0,3,26.2,14,2.1,0,0
202008010510,20200112,6.326,0.308,13,4,1000,0,-1000,0,8,93.3,4,2.7,0,0
202008010511,20200112,10.319,0.286,14,4,1000,1180,180,1,11,5.9,9,4.2,0,0
202008010512,20200112,7.93,0.25,12,3,1000,0,-1000,0,6,13.5,8,3.0,0,0
202006010601,20200118,12.531,0.188,16,3,1000,1240,240,1,3,3.1,4,3.0,0,0
202006010602,20200118,15.359,0.133,15,2,1000,1200,200,1,9,1.5,9,1.5,1,150
202006010603,20200118,27.948,0.125,16,2,1000,1260,260,1,14,2.1,14,2.1,1,210
202006010604,20200118,18.049,0.214,14,3,1100,1200,100,1,10,3.0,6,2.8,0,0
202006010605,20200118,19.412,0.188,16,3,1000,0,-1000,0,12,20.1,3,2.2,0,0
202006010606,20200118,10.617,0.286,7,2,1000,0,-1000,0,6,6.6,1,2.3,0,0
202006010607,20200118,11.213,0.25,16,4,1000,0,-1000,0,1,41.1,15,2.8,0,0
202006010608,20200118,30.786,0.125,16,2,1000,1080,80,1,12,1.8,12,1.8,1,180
202006010609,20200118,5.934,0.312,16,5,1100,0,-1100,0,15,24.3,1,4.3,0,0
202006010610,20200118,8.852,0.188,16,3,1000,0,-1000,0,8,19.6,5,2.0,0,0
202006010611,20200118,11.446,0.188,16,3,1000,1080,80,1,5,5.4,9,3.5,0,0
202006010612,20200118,2.946,0.4,10,4,900,950,50,1,7,9.5,5,3.2,0,0
202006010701,20200118,13.53,0.25,16,4,900,0,-900,0,4,17.8,9,3.7,0,0
202006010702,20200118,38.988,0.125,16,2,1000,1260,260,1,6,4.2,5,1.9,0,0
202006010703,20200118,35.497,0.133,15,2,1000,1260,260,1,7,1.8,7,1.8,1,180
202006010704,20200118,15.891,0.188,16,3,1000,0,-1000,0,16,8.0,12,1.8,0,0
202006010705,20200118,39.737,0.125,16,2,1000,1600,600,1,2,3.2,12,3.1,0,0
202006010706,20200118,18.815,0.25,16,4,1000,1020,20,1,8,3.4,8,3.4,1,340
202006010707,20200118,16.078,0.2,15,3,1000,1380,380,1,13,2.3,13,2.3,1,229
202006010708,20200118,10.742,0.267,15,4,1000,1170,170,1,13,3.9,5,3.9,0,0
202006010709,20200118,13.063,0.167,12,2,1000,0,-1000,0,2,17.2,1,2.0,0,0
202006010710,20200118,7.9,0.125,16,2,1000,0,-1000,0,13,22.0,8,1.8,0,0
202006010711,20200118,10.593,0.25,12,3,1000,0,-1000,0,1,20.9,12,2.1,0,0
202006010712,20200118,11.532,0.312,16,5,1000,0,-1000,0,12,8.2,3,5.4,0,0
202008010601,20200118,34.748,0.125,16,2,1000,1280,280,1,12,3.2,7,2.3,0,0
202008010602,20200118,90.051,0.1,10,1,1000,0,-1000,0,2,6.1,9,1.1,0,0
202008010603,20200118,30.102,0.231,13,3,1000,1120,120,1,11,5.6,4,2.2,0,0
202008010604,20200118,19.368,0.188,16,3,1000,1050,50,1,13,2.1,13,2.1,1,210
202008010605,20200118,39.78,0.2,15,3,900,0,-900,0,4,36.6,11,2.6,0,0
202008010606,20200118,1.672,0.333,6,2,1000,1450,450,1,6,2.9,5,2.4,0,0
202008010607,20200118,4.86,0.25,12,3,900,0,-900,0,4,47.1,8,3.2,0,0
202008010608,20200118,5.692,0.214,14,3,1000,0,-1000,0,6,10.5,9,3.6,0,0
202008010609,20200118,8.222,0.25,12,3,1000,1260,260,1,2,4.2,1,2.7,0,0
202008010610,20200118,1.79,0.4,10,4,1100,1360,260,1,5,3.4,5,3.4,1,340
202008010611,20200118,10.076,0.2,15,3,1000,0,-1000,0,6,9.9,11,1.7,0,0
202008010612,20200118,6.785,0.188,16,3,1000,0,-1000,0,10,9.2,7,2.2,0,0
202008010701,20200118,49.321,0.111,9,1,1000,0,-1000,0,5,16.8,4,1.4,0,0
202008010702,20200118,16.345,0.231,13,3,1000,1200,200,1,4,2.4,4,2.4,1,240
202008010703,20200118,12.996,0.231,13,3,1000,1410,410,1,1,4.7,12,2.4,0,0
202008010704,20200118,7.359,0.182,11,2,1000,0,-1000,0,4,13.0,11,1.6,0,0
202008010705,20200118,19.092,0.125,16,2,1000,0,-1000,0,15,13.8,5,1.5,0,0
202008010706,20200118,17.543,0.25,12,3,1000,1200,200,1,6,2.4,6,2.4,1,240
202008010707,20200118,6.773,0.3,10,3,1000,1280,280,1,9,3.2,9,3.2,1,320
202008010708,20200118,20.446,0.2,10,2,1000,0,-1000,0,10,3.9,8,2.2,0,0
202008010709,20200118,8.821,0.333,9,3,900,1230,330,1,5,4.1,6,3.9,0,0
202008010710,20200118,3.379,0.375,8,3,1000,0,-1000,0,3,6.3,4,3.7,0,0
202008010711,20200118,15.89,0.286,14,4,900,980,80,1,6,4.9,2,3.6,0,0
202008010712,20200118,8.627,0.25,16,4,1100,1300,200,1,4,2.6,4,2.6,1,260
202010010101,20200118,10.625,0.308,13,4,1000,1140,140,1,7,3.8,7,3.8,1,380
202010010102,20200118,21.92,0.2,15,3,1000,1160,160,1,8,5.8,6,2.2,0,0
202010010103,20200118,26.165,0.167,18,3,900,1140,240,1,1,3.8,14,2.9,0,0
202010010104,20200118,40.408,0.167,12,2,1000,0,-1000,0,2,6.1,5,1.7,0,0
202010010105,20200118,24.984,0.133,15,2,1000,1360,360,1,2,3.4,8,2.1,0,0
202010010106,20200118,29.43,0.154,13,2,1000,1480,480,1,12,3.7,2,2.0,0,0
202010010107,20200118,12.455,0.125,16,2,1000,0,-1000,0,12,15.4,11,1.9,0,0
202010010108,20200118,15.889,0.167,18,3,1000,0,-1000,0,3,8.7,7,2.9,0,0
202010010109,20200118,23.007,0.125,16,2,1000,0,-1000,0,14,29.5,6,1.5,0,0
202010010110,20200118,7.197,0.188,16,3,1000,1140,140,1,4,1.9,4,1.9,1,190
202010010111,20200118,3.914,0.25,16,4,1000,0,-1000,0,5,24.6,2,2.9,0,0
202010010112,20200118,14.87,0.143,14,2,1000,1600,600,1,13,3.2,9,3.0,0,0
202010010201,20200118,15.902,0.2,15,3,1000,0,-1000,0,6,8.3,1,2.4,0,0
202010010202,20200118,7.377,0.286,14,4,1000,1400,400,1,3,7.0,8,3.7,0,0
202010010203,20200118,19.803,0.188,16,3,900,1230,330,1,4,4.1,15,4.0,0,0
202010010204,20200118,5.748,0.222,18,4,900,1150,250,1,4,2.3,4,2.3,1,229
202010010205,20200118,11.377,0.267,15,4,1100,1160,60,1,14,5.8,15,2.5,0,0
202010010206,20200118,6.994,0.222,18,4,1000,1620,620,1,16,5.4,6,4.7,0,0
202010010207,20200118,7.123,0.231,13,3,1100,1290,190,1,9,4.3,5,2.2,0,0
202010010208,20200118,4.68,0.278,18,5,1000,0,-1000,0,8,55.2,3,3.6,0,0
202010010209,20200118,16.703,0.214,14,3,1000,1120,120,1,3,2.8,12,2.8,0,0
202010010210,20200118,5.777,0.286,7,2,1000,1260,260,1,3,1.8,3,1.8,1,180
202010010211,20200118,8.472,0.222,18,4,1100,1300,200,1,13,2.6,13,2.6,1,260
202010010212,20200118,7.419,0.286,14,4,1000,0,-1000,0,4,13.6,10,2.9,0,0
202006010601,20200119,12.531,0.188,16,3,1000,1240,240,1,3,3.1,4,3.0,0,0
202006010602,20200119,15.359,0.133,15,2,1000,1200,200,1,9,1.5,9,1.5,1,150
202006010603,20200119,27.948,0.125,16,2,1000,1260,260,1,14,2.1,14,2.1,1,210
202006010604,20200119,18.049,0.214,14,3,1100,1200,100,1,10,3.0,6,2.8,0,0
202006010605,20200119,19.412,0.188,16,3,1000,0,-1000,0,12,20.1,3,2.2,0,0
202006010606,20200119,10.617,0.286,7,2,1000,0,-1000,0,6,6.6,1,2.3,0,0
202006010607,20200119,11.213,0.25,16,4,1000,0,-1000,0,1,41.1,15,2.8,0,0
202006010608,20200119,30.786,0.125,16,2,1000,1080,80,1,12,1.8,12,1.8,1,180
202006010609,20200119,5.934,0.312,16,5,1100,0,-1100,0,15,24.3,1,4.3,0,0
202006010610,20200119,8.852,0.188,16,3,1000,0,-1000,0,8,19.6,5,2.0,0,0
202006010611,20200119,11.446,0.188,16,3,1000,1080,80,1,5,5.4,9,3.5,0,0
202006010612,20200119,2.946,0.4,10,4,900,950,50,1,7,9.5,5,3.2,0,0
202006010701,20200119,13.53,0.25,16,4,900,0,-900,0,4,17.8,9,3.7,0,0
202006010702,20200119,38.988,0.125,16,2,1000,1260,260,1,6,4.2,5,1.9,0,0
202006010703,20200119,35.497,0.133,15,2,1000,1260,260,1,7,1.8,7,1.8,1,180
202006010704,20200119,15.891,0.188,16,3,1000,0,-1000,0,16,8.0,12,1.8,0,0
202006010705,20200119,39.737,0.125,16,2,1000,1600,600,1,2,3.2,12,3.1,0,0
202006010706,20200119,18.815,0.25,16,4,1000,1020,20,1,8,3.4,8,3.4,1,340
202006010707,20200119,16.078,0.2,15,3,1000,1380,380,1,13,2.3,13,2.3,1,229
202006010708,20200119,10.742,0.267,15,4,1000,1170,170,1,13,3.9,5,3.9,0,0
202006010709,20200119,13.063,0.167,12,2,1000,0,-1000,0,2,17.2,1,2.0,0,0
202006010710,20200119,7.9,0.125,16,2,1000,0,-1000,0,13,22.0,8,1.8,0,0
202006010711,20200119,10.593,0.25,12,3,1000,0,-1000,0,1,20.9,12,2.1,0,0
202006010712,20200119,11.532,0.312,16,5,1000,0,-1000,0,12,8.2,3,5.4,0,0
202008010601,20200119,34.748,0.125,16,2,1000,1280,280,1,12,3.2,7,2.3,0,0
202008010602,20200119,90.051,0.1,10,1,1000,0,-1000,0,2,6.1,9,1.1,0,0
202008010603,20200119,30.102,0.231,13,3,1000,1120,120,1,11,5.6,4,2.2,0,0
202008010604,20200119,19.368,0.188,16,3,1000,1050,50,1,13,2.1,13,2.1,1,210
202008010605,20200119,39.78,0.2,15,3,900,0,-900,0,4,36.6,11,2.6,0,0
